#timestamp x y z qx qy qz qw id
222.847000 7.899681 2.091643 0.488642 -0.705748 0.708456 -0.003027 0.000057 192
227.153000 7.898157 2.224864 0.484830 -0.705285 0.708912 -0.004003 -0.000695 196
230.398000 7.902264 2.326852 0.486820 -0.704551 0.709647 -0.003045 -0.000406 199
233.633000 7.901744 2.444808 0.487568 -0.704004 0.710190 -0.002923 0.000056 202
236.702000 7.898910 2.573758 0.483599 -0.703349 0.710828 -0.004774 -0.000835 205
239.915000 7.893273 2.682713 0.485091 -0.703238 0.710941 -0.004384 0.000593 208
243.060000 7.915728 2.797514 0.479630 -0.702369 0.711801 -0.003426 -0.002270 211
248.366000 7.890130 2.918994 0.486069 -0.702534 0.711635 -0.004344 0.001798 216
257.907000 7.734657 3.000379 0.476540 -0.702945 0.711220 -0.005931 0.000412 225
259.010000 7.628153 2.990623 0.481147 -0.704131 0.710063 -0.003143 0.000450 226
260.165000 7.464598 2.981960 0.483399 -0.706286 0.707920 -0.002514 0.001937 227
261.246000 7.293822 2.995144 0.477668 -0.706404 0.707798 -0.003857 0.000562 228
262.347000 7.100461 2.989809 0.480893 -0.706720 0.707487 -0.002810 0.000794 229
263.502000 6.874608 2.982059 0.485160 -0.706931 0.707278 -0.002059 0.001742 230
264.595000 6.637244 2.982777 0.482618 0.707163 -0.707044 0.002399 -0.001663 231
265.727000 6.371914 2.977179 0.485812 0.707640 -0.706571 0.000986 -0.001473 232
266.728000 6.118766 3.000064 0.473659 0.707716 -0.706485 0.004230 0.000334 233
267.742000 5.866993 2.990639 0.478451 0.708446 -0.705763 0.001454 0.001110 234
268.855000 5.553199 2.973980 0.484861 0.708771 -0.705438 0.000375 -0.000872 235
269.947000 5.243843 2.984050 0.477676 0.708793 -0.705414 0.002179 -0.000253 236
271.073000 4.927042 2.988908 0.477219 0.708843 -0.705363 0.001662 0.001348 237
272.176000 4.595955 2.987821 0.474683 0.709269 -0.704931 0.002958 0.000411 238
273.279000 4.264917 2.984329 0.473076 0.709661 -0.704536 0.003141 0.000186 239
274.389000 3.929328 2.979197 0.470231 0.710080 -0.704111 0.003774 -0.000674 240
275.443000 3.603171 2.977962 0.464520 0.709207 -0.704991 0.003587 0.000037 241
276.564000 3.267825 2.972802 0.464241 0.712135 -0.702031 0.003948 0.000871 242
277.710000 2.929432 2.962272 0.465099 0.712291 -0.701873 0.003954 -0.000291 243
278.839000 2.603665 2.957848 0.463729 0.712092 -0.702077 0.003637 0.000123 244
279.970000 2.278584 2.950432 0.463387 0.712079 -0.702090 0.003626 -0.000425 245
281.167000 1.950556 2.950243 0.461435 0.711849 -0.702321 0.003947 -0.000092 246
282.486000 1.614762 2.944242 0.459353 0.711384 -0.702793 0.003796 -0.000210 247
283.515000 1.363778 2.941454 0.457943 0.710698 -0.703489 0.003302 0.000264 248
284.626000 1.102213 2.939255 0.456791 0.710079 -0.704113 0.003462 0.000115 249
285.661000 0.886536 2.938525 0.457013 0.709504 -0.704696 0.002478 0.001227 250
286.823000 0.662702 2.936853 0.457117 0.709031 -0.705172 0.002032 0.001585 251
287.859000 0.478781 2.933760 0.456821 0.708749 -0.705457 0.001274 0.002019 252
288.979000 0.299706 2.932932 0.454108 0.708247 -0.705960 0.002302 0.000980 253
290.035000 0.178544 2.932166 0.459773 0.709564 -0.704635 0.000625 0.002963 254
291.081000 0.053535 2.932590 0.454711 0.711044 -0.703140 0.002667 0.001626 255
293.278000 -0.089435 2.929895 0.454838 0.712259 -0.701909 0.002446 0.002198 257
303.207000 -0.123133 3.055418 0.449316 0.712762 -0.701389 0.004900 0.000863 266
307.424000 -0.117492 3.175614 0.453066 0.713398 -0.700747 0.003966 0.001381 270
310.688000 -0.114860 3.288204 0.453205 0.713158 -0.700993 0.003352 0.001609 273
313.911000 -0.115054 3.410760 0.450224 0.712774 -0.701381 0.003648 0.002010 276
316.989000 -0.115010 3.522365 0.451492 0.712868 -0.701287 0.003236 0.002067 279
320.144000 -0.116036 3.631617 0.450954 0.712370 -0.701797 0.002755 0.001625 282
323.276000 -0.123866 3.738911 0.448106 0.711928 -0.702241 0.003601 0.001488 285
327.489000 -0.126626 3.847400 0.447184 0.711666 -0.702508 0.003583 0.001281 289
337.984000 0.048271 3.927854 0.448501 0.711420 -0.702760 0.002112 0.002303 299
339.004000 0.158723 3.931494 0.448274 0.711028 -0.703156 0.002369 0.002384 300
340.039000 0.292662 3.930394 0.448195 0.710801 -0.703387 0.002516 0.001776 301
341.087000 0.453634 3.933716 0.448790 0.710744 -0.703443 0.002281 0.002258 302
