#timestamp x y z qx qy qz qw id
708.087000 17.912716 8.129810 -0.029341 -0.688702 0.725015 -0.006461 -0.001445 639
711.483000 17.865622 8.254791 -0.027351 -0.691295 0.722541 -0.006779 -0.000373 642
713.805000 17.890575 8.346158 -0.030993 -0.692610 0.721286 -0.006095 -0.000693 644
717.114000 17.895855 8.466866 -0.029071 -0.692236 0.721639 -0.006767 -0.000361 647
718.278000 17.848206 8.501500 -0.031636 -0.690973 0.722846 -0.006951 -0.001305 648
721.629000 17.957375 8.627157 -0.034969 -0.682986 0.730402 -0.006298 -0.001612 651
726.151000 17.886395 8.752244 -0.030900 -0.685654 0.727888 -0.007602 -0.000209 655
727.202000 17.912739 8.779279 -0.037005 -0.690985 0.722838 -0.006691 -0.000875 656
737.015000 17.737965 8.883438 -0.036631 -0.693207 0.720685 -0.008760 0.001240 665
738.128000 17.480309 8.878931 -0.038556 -0.695128 0.718835 -0.008492 0.001228 666
739.262000 17.192217 8.889449 -0.042070 -0.696964 0.717066 -0.007532 0.000147 667
740.300000 16.865978 8.896378 -0.043748 -0.698061 0.715983 -0.008732 0.001692 668
741.313000 16.506876 8.908736 -0.048464 -0.699686 0.714393 -0.008883 0.001724 669
742.517000 16.011648 8.919405 -0.051022 -0.700458 0.713629 -0.009334 0.002293 670
743.623000 15.513218 8.924461 -0.054710 -0.700778 0.713340 -0.007459 0.001157 671
744.658000 15.004065 8.927090 -0.056267 -0.700680 0.713455 -0.005467 0.000115 672
745.836000 14.385742 8.940337 -0.062136 -0.700185 0.713940 -0.005563 0.000248 673
746.968000 13.746892 8.952516 -0.064094 -0.698994 0.715104 -0.005825 0.000589 674
748.073000 13.093617 8.969011 -0.069462 -0.697390 0.716645 -0.007780 0.002483 675
749.084000 12.463816 8.989555 -0.073174 -0.696575 0.717476 -0.001584 -0.002991 676
750.186000 11.762522 9.008729 -0.078208 -0.697718 0.716360 -0.004278 0.000038 677
751.223000 11.085809 9.025876 -0.078917 -0.700632 0.713517 -0.002386 -0.001415 678
752.409000 10.311784 9.039486 -0.076164 -0.699787 0.714337 -0.004578 0.000281 679
753.419000 9.630726 9.053261 -0.077208 -0.698584 0.715508 -0.005280 0.001089 680
754.655000 8.788600 9.068524 -0.083329 -0.698549 0.715552 -0.003716 0.000194 681
755.840000 8.000919 9.091148 -0.085731 -0.696323 0.717701 -0.005871 0.002166 682
756.985000 7.239542 9.120672 -0.093513 -0.696870 0.717150 -0.007656 0.003250 683
758.098000 6.487684 9.133476 -0.101329 -0.696745 0.717258 -0.008157 0.004567 684
759.339000 5.696307 9.163746 -0.111811 -0.696696 0.717327 -0.007085 0.002730 685
760.597000 4.913714 9.182372 -0.122334 -0.696738 0.717276 -0.007553 0.003675 686
761.649000 4.287828 9.200824 -0.129299 -0.696782 0.717252 -0.006264 0.002262 687
762.679000 3.689105 9.219769 -0.137729 -0.696960 0.717076 -0.006589 0.002367 688
763.699000 3.134217 9.232890 -0.145231 -0.696831 0.717196 -0.006913 0.002976 689
764.784000 2.571331 9.250452 -0.154565 -0.697295 0.716743 -0.007124 0.002827 690
765.838000 2.087706 9.261756 -0.157839 -0.696800 0.717247 -0.005069 0.001412 691
766.906000 1.638612 9.274346 -0.162043 -0.697076 0.716971 -0.005863 0.002007 692
931.586000 4.259689 11.186591 -0.148206 -0.697428 0.716644 -0.003831 0.000278 693
932.861000 4.067419 11.192481 -0.149254 -0.697387 0.716685 -0.003895 0.000160 694
942.526000 3.978915 11.303277 -0.150014 -0.697286 0.716758 -0.006731 0.002319 703
946.933000 3.991336 11.428437 -0.150539 -0.697308 0.716743 -0.006170 0.001750 707
950.219000 3.986289 11.541730 -0.152172 -0.699402 0.714698 -0.006254 0.001987 710
953.391000 3.982541 11.663599 -0.153535 -0.698649 0.715432 -0.006448 0.002058 713
956.496000 3.988436 11.780207 -0.155249 -0.694861 0.719109 -0.006534 0.002884 716
959.840000 4.003246 11.899277 -0.156344 -0.697747 0.716308 -0.006783 0.002173 719
963.064000 4.002149 12.002076 -0.156580 -0.696365 0.717649 -0.006915 0.002782 722
967.577000 4.014878 12.120296 -0.156014 -0.697456 0.716594 -0.006549 0.002130 726
977.331000 4.274611 12.192538 -0.156063 -0.700090 0.714041 -0.004292 -0.000446 735
978.380000 4.490020 12.188259 -0.151301 -0.703172 0.711005 -0.004613 -0.000129 736
979.399000 4.762065 12.185847 -0.149658 -0.705362 0.708836 -0.003936 -0.001081 737
980.408000 5.071611 12.183942 -0.142800 0.710801 -0.703381 0.003902 0.001097 738
981.480000 5.453338 12.196841 -0.138570 0.714023 -0.700102 0.005261 0.000941 739
982.496000 5.897273 12.215719 -0.137322 0.720156 -0.693789 0.003158 0.004613 740
983.517000 6.316247 12.203814 -0.130165 0.722814 -0.691035 0.003373 0.000544 741
984.559000 6.824543 12.225865 -0.122328 0.724354 -0.689407 0.005205 -0.001372 742
985.591000 7.360085 12.254047 -0.115417 0.726033 -0.687652 0.003028 0.001102 743
986.601000 7.922106 12.285301 -0.108697 0.728121 -0.685439 0.003494 0.000777 744
987.768000 8.590312 12.323710 -0.100958 0.729676 -0.683768 0.005610 -0.001584 745
988.798000 9.212711 12.370904 -0.090798 0.731429 -0.681905 0.004114 0.000592 746
989.897000 9.896289 12.406388 -0.087149 0.731771 -0.681543 0.003146 0.000502 747
990.913000 10.550163 12.465474 -0.075030 0.733614 -0.679551 0.004656 -0.000076 748
992.008000 11.263313 12.522228 -0.065885 0.734230 -0.678891 0.003116 0.001939 749
993.115000 11.994499 12.597409 -0.052494 0.735203 -0.677800 0.007894 -0.001280 750
994.363000 12.839433 12.661710 -0.044133 0.735380 -0.677606 0.007938 -0.001779 751
995.440000 13.559933 12.714437 -0.037133 0.735535 -0.677459 0.006063 -0.000544 752
996.573000 14.289990 12.776728 -0.029923 0.735121 -0.677903 0.006628 -0.001007 753
997.845000 15.154657 12.849023 -0.018220 0.735086 -0.677934 0.007217 -0.001496 754
998.968000 15.903797 12.914012 -0.009509 0.735201 -0.677830 0.004870 0.001502 755
1000.137000 16.641493 12.974055 -0.003026 0.734586 -0.678486 0.006323 -0.000126 756
1001.312000 17.355503 13.031138 0.003082 0.733738 -0.679413 0.005062 0.001231 757
1002.494000 18.026096 13.083011 0.012205 0.732793 -0.680421 0.006448 -0.000281 758
1003.621000 18.655962 13.128800 0.015121 0.730542 -0.682836 0.006531 -0.000397 759
1004.702000 19.204641 13.163067 0.021658 0.727428 -0.686152 0.006598 -0.000864 760
1005.809000 19.756084 13.189838 0.021410 0.726151 -0.687507 0.006131 -0.001183 761
1006.942000 20.248808 13.224043 0.025886 0.724873 -0.688846 0.006975 -0.001450 762
1008.073000 20.690722 13.242682 0.028222 0.722656 -0.691182 0.005998 -0.000874 763
1009.180000 21.067249 13.261911 0.032755 0.720411 -0.693510 0.007038 -0.001722 764
1010.236000 21.362324 13.276152 0.035149 0.717687 -0.696321 0.007689 -0.002081 765
1011.318000 21.618134 13.282073 0.036381 0.715273 -0.698804 0.007332 -0.001961 766
1012.374000 21.786768 13.283899 0.037521 0.713436 -0.700673 0.007689 -0.002562 767
1013.529000 21.911152 13.287807 0.038431 0.711799 -0.702338 0.007587 -0.002404 768
1022.375000 21.933474 13.388327 0.039674 0.709478 -0.704702 0.005925 -0.000631 776
1026.609000 21.942707 13.508548 0.037840 -0.706772 0.707419 -0.005600 0.000070 780
1029.906000 21.936470 13.617462 0.036140 -0.704957 0.709226 -0.005818 0.000554 783
1033.067000 21.931034 13.736975 0.035623 -0.700838 0.713297 -0.005732 -0.000036 786
1036.586000 21.931442 13.869536 0.035206 -0.702451 0.711707 -0.005942 0.000180 789
1039.738000 21.929810 13.988692 0.033779 -0.697396 0.716659 -0.006202 0.000027 792
1042.983000 21.933317 14.091281 0.033670 -0.698474 0.715611 -0.005966 0.000334 795
1047.265000 21.940308 14.207328 0.032143 -0.700744 0.713388 -0.005947 0.000124 799
1057.233000 21.700111 14.296541 0.030010 -0.702782 0.711356 -0.008072 0.001999 808
1058.267000 21.484201 14.301579 0.029445 -0.703564 0.710583 -0.008111 0.001889 809
1059.385000 21.196589 14.302045 0.025933 -0.704734 0.709436 -0.006982 0.001177 810
1060.388000 20.888079 14.304752 0.022860 -0.706357 0.707803 -0.008270 0.002677 811
1061.410000 20.513247 14.306761 0.019261 -0.706828 0.707334 -0.008188 0.002407 812
1062.579000 20.042784 14.308013 0.014424 0.707556 -0.706591 0.009107 -0.003221 813
1063.735000 19.515478 14.306700 0.009974 0.709287 -0.704877 0.007589 -0.001622 814
1064.799000 18.992281 14.305541 0.006895 0.712065 -0.702045 0.009338 -0.003046 815
1065.868000 18.420551 14.298687 0.001653 0.715273 -0.698796 0.008140 -0.001584 816
1066.959000 17.808702 14.285313 -0.004951 0.718477 -0.695507 0.007705 -0.000920 817
1068.066000 17.155317 14.260357 -0.012167 0.721863 -0.691978 0.008648 -0.002210 818
1069.257000 16.418198 14.230692 -0.021515 0.726500 -0.687099 0.008954 -0.003592 819
1070.533000 15.598723 14.182584 -0.032933 0.730325 -0.683030 0.009016 -0.003711 820
