#timestamp x y z qx qy qz qw id
17.681000 0.052898 -0.000371 -0.161205 -0.707030 0.707182 -0.001140 0.001264 1
18.812000 0.172954 -0.000597 -0.211517 -0.706975 0.707237 -0.000978 0.001119 2
19.863000 0.301308 0.001354 -0.222666 -0.707046 0.707166 -0.001138 0.000985 3
20.942000 0.464737 0.003648 -0.234163 -0.706987 0.707222 -0.002019 0.001580 4
22.009000 0.653282 0.000653 -0.242691 -0.707017 0.707195 -0.000939 0.000912 5
23.142000 0.862682 0.001103 -0.248964 -0.706916 0.707291 -0.002055 0.002022 6
24.283000 1.110909 0.000069 -0.253929 -0.707072 0.707140 -0.001103 0.001274 7
25.298000 1.331417 0.001509 -0.255966 -0.707026 0.707185 -0.001522 0.001393 8
26.324000 1.603904 0.000782 -0.260935 -0.706936 0.707275 -0.001451 0.001405 9
27.507000 1.914863 0.000766 -0.262532 -0.706988 0.707222 -0.001508 0.001465 10
28.571000 2.182745 -0.000490 -0.262203 -0.706885 0.707326 -0.001232 0.001279 11
29.610000 2.443788 -0.001424 -0.260309 0.707139 -0.707069 0.001892 -0.002235 12
30.642000 2.730112 0.001895 -0.258178 -0.706998 0.707200 -0.003392 0.003100 13
31.696000 3.038773 -0.001399 -0.256180 -0.706557 0.707648 -0.002340 0.002325 14
32.742000 3.348594 -0.001331 -0.255384 -0.706558 0.707640 -0.003347 0.003208 15
33.777000 3.653999 -0.000456 -0.252303 -0.706543 0.707661 -0.002663 0.002338 16
34.872000 3.984779 -0.000943 -0.250208 -0.706587 0.707618 -0.002481 0.002175 17
35.908000 4.284813 -0.001231 -0.247086 -0.706535 0.707666 -0.003090 0.002765 18
37.057000 4.639809 -0.000278 -0.245818 -0.706587 0.707609 -0.003716 0.003162 19
38.168000 4.961560 0.000319 -0.241942 -0.706568 0.707631 -0.003450 0.002729 20
39.230000 5.305250 -0.008546 -0.244092 -0.706244 0.707961 -0.002050 0.002592 21
40.265000 5.573867 -0.004822 -0.238451 -0.706588 0.707612 -0.003095 0.003044 22
41.352000 5.872584 -0.003394 -0.235970 -0.706566 0.707623 -0.004282 0.003953 23
42.529000 6.178092 -0.004897 -0.233470 -0.706673 0.707524 -0.003486 0.003346 24
43.703000 6.465253 -0.003213 -0.231524 -0.706812 0.707388 -0.003342 0.002945 25
44.851000 6.726097 -0.005069 -0.228736 -0.706854 0.707338 -0.003996 0.003845 26
45.914000 6.953421 -0.004052 -0.227168 -0.706985 0.707211 -0.003684 0.003377 27
47.036000 7.169306 -0.003450 -0.225232 -0.707067 0.707125 -0.004076 0.003692 28
48.056000 7.338367 -0.004006 -0.224308 0.707100 -0.707095 0.003876 -0.003421 29
49.117000 7.520564 -0.007387 -0.223757 -0.706971 0.707228 -0.003173 0.003225 30
50.227000 7.659459 -0.007081 -0.222086 -0.707041 0.707152 -0.003750 0.003838 31
52.447000 7.844441 -0.006918 -0.220853 -0.706834 0.707359 -0.003767 0.003835 33
63.298000 7.898651 0.119668 -0.220729 -0.706702 0.707500 -0.003229 0.002587 43
67.595000 7.909329 0.249406 -0.219486 -0.706866 0.707335 -0.003347 0.002627 47
70.866000 7.834913 0.352716 -0.215696 -0.706676 0.707510 -0.004492 0.004252 50
74.147000 7.855266 0.475756 -0.216832 -0.706948 0.707246 -0.003748 0.003810 53
77.402000 7.885859 0.600626 -0.220278 -0.706938 0.707265 -0.002836 0.002719 56
80.572000 7.897953 0.721205 -0.221923 -0.706763 0.707440 -0.003202 0.002077 59
84.862000 7.899650 0.850439 -0.221868 -0.706725 0.707480 -0.002705 0.002289 63
90.385000 7.897882 0.969855 -0.222828 -0.706772 0.707431 -0.003093 0.002247 68
98.008000 7.720042 0.996699 -0.222980 -0.706788 0.707407 -0.003893 0.003396 75
99.010000 7.613699 0.995393 -0.223653 -0.706733 0.707464 -0.003532 0.003275 76
100.113000 7.465706 0.997268 -0.224994 -0.706819 0.707378 -0.003708 0.003191 77
101.133000 7.303582 0.996800 -0.225228 -0.706862 0.707335 -0.003630 0.003155 78
102.253000 7.105932 0.995979 -0.227430 -0.706807 0.707392 -0.003393 0.003083 79
103.312000 6.893668 0.999806 -0.230461 -0.706775 0.707417 -0.004327 0.003422 80
104.360000 6.668568 0.998557 -0.231298 -0.706797 0.707403 -0.003382 0.002752 81
105.374000 6.435452 0.999306 -0.233848 -0.706749 0.707442 -0.004323 0.003616 82
106.478000 6.163627 0.999415 -0.236702 -0.706731 0.707458 -0.004421 0.003820 83
107.678000 5.852446 1.000301 -0.239006 -0.706714 0.707476 -0.004384 0.003719 84
108.731000 5.569244 1.001382 -0.241574 -0.706776 0.707423 -0.003559 0.002769 85
109.782000 5.273380 0.999920 -0.243061 -0.706750 0.707439 -0.004386 0.003910 86
110.825000 4.969728 1.002194 -0.245877 -0.706789 0.707406 -0.004057 0.003279 87
111.832000 4.674325 1.001942 -0.248201 -0.706765 0.707433 -0.003541 0.002845 88
112.963000 4.335363 0.998823 -0.248945 -0.706888 0.707305 -0.003773 0.003758 89
114.019000 4.018295 1.002473 -0.253747 -0.707072 0.707124 -0.003859 0.003097 90
115.167000 3.666415 0.999239 -0.258410 0.707402 -0.706793 0.003758 -0.003469 91
116.264000 3.342770 0.994159 -0.259947 0.707744 -0.706450 0.003401 -0.003844 92
117.318000 3.023382 0.995134 -0.263745 0.708134 -0.706062 0.003467 -0.003271 93
118.457000 2.692210 0.994818 -0.269101 0.708128 -0.706069 0.003527 -0.003024 94
119.509000 2.411202 0.994767 -0.271398 0.707948 -0.706259 0.002338 -0.001493 95
120.519000 2.137059 0.993320 -0.276491 0.707678 -0.706533 0.001685 -0.000566 96
121.586000 1.856129 0.990366 -0.276990 0.707620 -0.706591 0.001722 -0.000903 97
122.593000 1.600877 0.991970 -0.278104 0.707364 -0.706847 0.001830 -0.000648 98
123.598000 1.346825 0.979126 -0.277248 0.707570 -0.706636 0.001642 -0.002728 99
124.675000 1.098897 0.981065 -0.277767 0.707567 -0.706639 0.002052 -0.002523 100
125.706000 0.880252 0.986064 -0.279176 0.707405 -0.706802 0.002431 -0.001944 101
126.795000 0.669463 0.985959 -0.280808 0.707479 -0.706727 0.002399 -0.002018 102
127.883000 0.477788 0.978818 -0.282465 0.707508 -0.706698 0.001720 -0.002628 103
128.912000 0.319092 0.979115 -0.283913 0.707506 -0.706702 0.001612 -0.002451 104
129.990000 0.179501 0.977385 -0.284564 0.707540 -0.706668 0.001433 -0.002506 105
130.991000 0.071640 0.977858 -0.285427 0.707480 -0.706727 0.001479 -0.002471 106
133.085000 -0.071887 0.977236 -0.286961 0.707632 -0.706576 0.001251 -0.002342 108
142.718000 -0.100560 1.089768 -0.286220 0.707543 -0.706662 0.002351 -0.002714 117
146.821000 -0.103221 1.205299 -0.285938 0.707540 -0.706662 0.002461 -0.003129 121
149.939000 -0.102460 1.307824 -0.285867 0.707611 -0.706591 0.002231 -0.003340 124
153.135000 -0.102769 1.425699 -0.285614 0.707498 -0.706704 0.002263 -0.003187 127
156.298000 -0.101898 1.546125 -0.285616 0.707493 -0.706710 0.002460 -0.002767 130
159.483000 -0.105021 1.656651 -0.285151 0.707616 -0.706584 0.002508 -0.003411 133
162.619000 -0.101752 1.765959 -0.285965 0.707443 -0.706760 0.002518 -0.002765 136
166.794000 -0.106304 1.878616 -0.285273 0.707495 -0.706705 0.002816 -0.003282 140
177.464000 0.019193 1.972897 -0.284903 0.707471 -0.706735 0.001935 -0.002577 150
178.529000 0.126230 1.971824 -0.282404 0.707426 -0.706782 0.001529 -0.002430 151
179.600000 0.256059 1.978518 -0.283677 0.707386 -0.706823 0.001948 -0.001537 152
180.709000 0.415466 1.976550 -0.281756 0.707351 -0.706857 0.001947 -0.002044 153
181.853000 0.610322 1.970751 -0.280004 0.707345 -0.706861 0.001469 -0.002689 154
182.980000 0.818006 1.974213 -0.278381 0.707342 -0.706865 0.001844 -0.002479 155
184.023000 1.042264 1.975718 -0.277162 0.707277 -0.706931 0.001790 -0.002087 156
185.033000 1.264128 1.973016 -0.274038 0.707304 -0.706899 0.002167 -0.003192 157
186.103000 1.512911 1.970470 -0.270029 0.707283 -0.706918 0.002031 -0.003609 158
187.103000 1.770885 1.974675 -0.269403 0.707245 -0.706961 0.001809 -0.002643 159
188.103000 2.043020 1.978755 -0.271458 0.707498 -0.706713 0.001096 -0.001186 160
189.148000 2.331875 1.975644 -0.271707 0.707634 -0.706576 0.001031 -0.001821 161
190.285000 2.657576 1.984357 -0.272539 0.707726 -0.706487 0.000229 0.000411 162
191.394000 2.963510 1.986688 -0.267845 0.708412 -0.705796 0.001602 -0.001173 163
192.443000 3.265834 1.995106 -0.262156 -0.706296 0.707904 -0.003257 0.002721 164
193.556000 3.591480 1.981168 -0.256512 -0.706583 0.707615 -0.001671 0.004416 165
194.594000 3.902957 1.980947 -0.253661 0.707398 -0.706805 0.001043 -0.003692 166
195.796000 4.266033 1.981046 -0.250124 0.707901 -0.706301 0.001141 -0.003770 167
197.020000 4.634759 1.984732 -0.248398 0.708056 -0.706147 0.001499 -0.003426 168
198.060000 4.944509 1.984587 -0.245431 0.708295 -0.705907 0.001363 -0.003386 169
199.111000 5.257921 1.985505 -0.243206 0.708192 -0.706017 -0.000069 -0.002002 170
200.124000 5.546710 1.983948 -0.241622 0.708304 -0.705903 0.000043 -0.002374 171
201.360000 5.877842 1.987271 -0.240001 0.708949 -0.705255 0.000737 -0.002413 172
202.369000 6.140637 1.991273 -0.239855 0.709238 -0.704966 0.000881 -0.001902 173
203.423000 6.404531 1.990825 -0.238201 0.709249 -0.704953 0.001050 -0.002367 174
204.554000 6.670673 1.993383 -0.237940 0.709394 -0.704808 0.001135 -0.002109 175
205.578000 6.885752 1.995580 -0.237105 0.709604 -0.704596 0.001557 -0.002164 176
206.676000 7.103335 1.999829 -0.236305 0.709639 -0.704558 0.002214 -0.002187 177
207.701000 7.283996 2.002525 -0.235734 0.709610 -0.704585 0.002885 -0.002402 178
208.820000 7.465979 2.001305 -0.234357 0.709485 -0.704712 0.002447 -0.002442 179
209.858000 7.602674 2.006243 -0.234363 0.710543 -0.703640 0.003015 -0.003322 180
211.016000 7.731029 2.003196 -0.231453 0.710741 -0.703440 0.002157 -0.003857 181
213.274000 7.878690 2.008626 -0.231221 0.709571 -0.704620 0.002401 -0.003752 183
222.996000 7.894942 2.121707 -0.230055 -0.705781 0.708419 -0.002869 0.002664 192
227.395000 7.904653 2.256283 -0.231656 -0.705160 0.709044 -0.001900 0.001544 196
230.636000 7.900581 2.361920 -0.229566 -0.705042 0.709158 -0.001322 0.002835 199
233.794000 7.900249 2.475118 -0.230744 -0.705241 0.708962 -0.001422 0.002659 202
236.915000 7.900269 2.600612 -0.232548 -0.706113 0.708095 -0.001729 0.002031 205
240.133000 7.899168 2.716145 -0.231003 0.707407 -0.706802 0.001607 -0.002069 208
242.333000 7.903189 2.782129 -0.230317 0.708383 -0.705825 0.000674 -0.002051 210
246.636000 7.900544 2.903821 -0.230009 0.710561 -0.703632 0.001040 -0.001941 214
252.062000 7.899576 3.003716 -0.233882 0.712128 -0.702047 0.001752 -0.001223 219
255.236000 7.895434 3.001985 -0.228808 0.713872 -0.700268 0.001737 -0.002948 222
257.381000 7.775953 3.005021 -0.231864 0.712338 -0.701825 0.003005 -0.002737 224
259.560000 7.547141 3.003835 -0.231476 0.711138 -0.703046 0.002386 -0.001866 226
260.650000 7.382565 3.006776 -0.236162 0.710109 -0.704081 0.003413 -0.001714 227
261.720000 7.198852 3.006901 -0.235909 0.709292 -0.704898 0.004392 -0.002032 228
262.917000 6.982856 2.997096 -0.233714 0.708797 -0.705406 0.002345 -0.001904 229
264.033000 6.759661 2.985406 -0.233805 0.708132 -0.706078 -0.000072 -0.001757 230
265.122000 6.502132 2.998445 -0.238838 0.707675 -0.706532 0.002737 -0.001511 231
266.176000 6.251925 2.992803 -0.235839 0.707492 -0.706714 0.002332 -0.002293 232
267.200000 5.973420 2.997309 -0.240447 0.707801 -0.706394 0.004069 -0.002819 233
268.391000 5.663237 2.995291 -0.240830 0.707520 -0.706682 0.003098 -0.002287 234
269.520000 5.335507 3.008198 -0.248291 0.707827 -0.706363 0.005341 -0.001847 235
270.676000 5.003221 3.000576 -0.249839 0.707926 -0.706262 0.005128 -0.002826 236
271.896000 4.647133 2.979065 -0.239494 0.708909 -0.705286 0.002216 -0.004000 237
273.119000 4.270288 2.972677 -0.241958 -0.706097 0.708094 -0.002223 0.005016 238
274.176000 3.955483 2.980058 -0.248487 -0.707037 0.707155 -0.003042 0.004488 239
275.335000 3.612630 2.980215 -0.252173 -0.706529 0.707668 -0.001601 0.004420 240
276.351000 3.313272 2.987372 -0.261762 0.710170 -0.704018 0.002521 -0.003233 241
277.429000 2.998648 2.978997 -0.264622 0.709427 -0.704769 0.001932 -0.003292 242
278.494000 2.693999 2.966516 -0.262135 0.708970 -0.705218 0.001799 -0.005174 243
279.656000 2.364909 2.969470 -0.265867 0.708454 -0.705737 0.002263 -0.004663 244
280.848000 2.052361 2.964378 -0.269311 0.707987 -0.706221 -0.000353 -0.002632 245
281.993000 1.749178 2.966634 -0.270769 0.707855 -0.706342 0.001874 -0.004332 246
283.052000 1.477547 2.964869 -0.271580 0.708045 -0.706152 0.001566 -0.004395 247
284.145000 1.223189 2.955122 -0.272756 0.708128 -0.706068 0.000189 -0.004703 248
285.260000 0.984089 2.962746 -0.277114 0.708236 -0.705966 0.000874 -0.003599 249
286.328000 0.758395 2.964457 -0.280317 0.708425 -0.705772 0.001761 -0.004176 250
287.444000 0.554157 2.963433 -0.281972 0.708565 -0.705633 0.001386 -0.003971 251
288.504000 0.384984 2.956630 -0.280595 0.709360 -0.704832 0.000827 -0.004454 252
289.537000 0.237595 2.955233 -0.283242 0.709833 -0.704355 0.000769 -0.004442 253
290.699000 0.110614 2.957151 -0.284101 0.710207 -0.703984 0.000549 -0.003542 254
291.709000 0.006129 2.971947 -0.290906 0.710291 -0.703894 0.003119 -0.003246 255
293.773000 -0.097761 2.968933 -0.292074 0.709785 -0.704404 0.003147 -0.003250 257
303.102000 -0.106686 3.089567 -0.292239 0.709464 -0.704719 0.004304 -0.003790 266
307.354000 -0.113220 3.214102 -0.291686 0.709408 -0.704769 0.004729 -0.004316 270
310.662000 -0.105465 3.326033 -0.292007 0.709193 -0.704995 0.003873 -0.003635 273
313.882000 -0.107864 3.444860 -0.292326 0.709335 -0.704850 0.004079 -0.003575 276
317.043000 -0.105700 3.563519 -0.293011 0.709380 -0.704808 0.003752 -0.003341 279
320.356000 -0.115311 3.682060 -0.291992 0.709923 -0.704254 0.004333 -0.004126 282
323.496000 -0.111376 3.783385 -0.292725 0.710260 -0.703919 0.004014 -0.003593 285
327.588000 -0.115030 3.887123 -0.291407 0.710639 -0.703534 0.003823 -0.004148 289
338.185000 0.082681 3.966799 -0.290605 0.710524 -0.703663 0.002447 -0.002729 299
339.191000 0.192580 3.965622 -0.288689 0.710582 -0.703603 0.002421 -0.003243 300
340.234000 0.338009 3.967072 -0.287418 0.710575 -0.703607 0.002602 -0.003533 301
341.257000 0.500060 3.967577 -0.285675 0.710478 -0.703709 0.002028 -0.003342 302
342.396000 0.697597 3.970829 -0.282951 0.710504 -0.703679 0.002444 -0.003728 303
343.503000 0.929445 3.970102 -0.278521 0.710082 -0.704111 0.001178 -0.003224 304
344.579000 1.160645 3.976642 -0.279737 0.709869 -0.704325 0.001839 -0.003031 305
345.621000 1.396878 3.975320 -0.276161 0.709873 -0.704309 0.002685 -0.004594 306
346.646000 1.659856 3.978607 -0.273272 0.708994 -0.705198 0.002278 -0.004318 307
347.708000 1.927458 3.981271 -0.270077 0.708723 -0.705470 0.002266 -0.004233 308
348.735000 2.209546 3.980833 -0.268275 0.708329 -0.705861 0.002449 -0.004899 309
349.765000 2.493673 3.981813 -0.264632 0.708023 -0.706171 0.002096 -0.004625 310
350.769000 2.782654 3.985180 -0.262746 0.707462 -0.706735 0.002176 -0.004419 311
351.805000 3.085780 3.982979 -0.259266 -0.706735 0.707460 -0.001936 0.004743 312
352.829000 3.379593 3.985364 -0.252401 -0.706300 0.707876 -0.003641 0.006176 313
